web-scraper-order,web-scraper-start-url,patent_link,patent_link-href,patent_date,patent_abstract,patent_number,patent_assignee,referenced_by_link,referenced_by_link-href,citator_link,citator_link-href,pagination,pagination-href,citator_patent_number,citator_date
1519576920-881,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,Low PH lactic acid fermentation,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=32&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"6,475,759",2002
1519576925-882,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,"Impact modified melt-stable lactide polymer compositions and processes for
     manufacture thereof",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=31&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"6,495,631",2002
1519576930-883,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,"Lactic acid processing; methods; arrangements; and, products",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=30&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"6,534,679",2003
1519576939-884,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,"Biodegradable chewing gum bases including plasticized poly(D,L-lactic acid)
     and copolymers thereof",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=29&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"6,613,363",2003
1519576948-885,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,"Lactic acid processing; methods; arrangements; and, products",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=28&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"7,144,977",2006
1519576959-886,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,"Lactobacillus strains and use thereof in fermentation for L-lactic acid
     production",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=27&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"7,300,787",2007
1519576971-887,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,Biodegradable netting,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=26&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"7,326,659",2008
1519576979-888,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,Polymeric materials from renewable resources,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=25&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"7,723,461",2010
1519576987-889,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,Dryer sheet and methods for manufacturing and using a dryer sheet,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=24&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"7,943,566",2011
1519576991-890,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,Dryer sheet and methods for manufacturing and using a dryer sheet,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=23&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"7,947,644",2011
1519577004-891,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,Photobioreactor systems positioned on bodies of water,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=22&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"7,980,024",2011
1519577012-892,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,"Photobioreactor systems and methods for treating CO.sub.2-enriched gas and
     producing biomass",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=21&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"8,110,395",2012
