Label;Id;patent_title;link;data;assignee;abstract
6,565,777;470;Encapsulation of bioactive agents;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=88&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2003;;
6,589,549;471;"Bioactive agent delivering system comprised of microparticles within a
     biodegradable to improve release profiles";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=87&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2003;;
6,599,627;472;Microencapsulation of drugs by solvent exchange;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=86&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2003;;
6,620,617;473;Polymeric gene delivery system;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=85&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2003;;
6,630,156;474;"Process for preparing biodegradable microspheres containing physiologically
     active agents";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=84&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2003;;
6,667,294;475;Microencapsulated DNA for vaccination and gene therapy;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=81&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2003;;
6,689,386;476;Sustained release matrix for high-dose insoluble drugs;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=79&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2004;;
6,699,908;477;Methods for providing safe local anesthesia;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=78&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2004;;
6,703,045;478;Composition and method for maintaining blood glucose level;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=77&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2004;;
6,726,930;479;Sustained release heterodisperse hydrogel systems for insoluble drugs;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=76&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2004;;
6,743,444;480;Method of making microencapsulated DNA for vaccination and gene therapy;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=75&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2004;;
6,767,637;481;Microencapsulation using ultrasonic atomizers;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=73&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2004;;
6,875,793;482;Once-a-day controlled release sulfonylurea formulation;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=72&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2005;;
6,890,950;483;Lapachone delivery systems, compositions and uses related thereto;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=71&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2005;;
6,913,767;484;Compositions for microencapsulation of antigens for use as vaccines;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=70&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2005;;
6,921,541;485;Formulations and methods for providing prolonged local anesthesia;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=69&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2005;;
7,018,645;486;"Mixtures of various triblock polyester polyethylene glycol copolymers
     having improved gel properties";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=66&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2006;;
7,135,190;487;"Mixtures of various triblock polyester polyethylene glycol copolymers
     having improved gel properties";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=63&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2006;;
7,153,572;488;Porous beads and method of production thereof;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=62&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2006;;
7,157,102;489;Multi-layered microcapsules and method of preparing same;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=61&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2007;;
7,270,808;490;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=59&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2007;;
7,417,022;491;Compounds and compositions for delivering active agents;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=57&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2008;;
7,553,872;492;Compounds and compositions for delivering active agents;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=56&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2009;;
7,649,023;493;Biodegradable block copolymeric compositions for drug delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=54&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2010;;
7,662,409;494;Protein matrix materials, devices and methods of making and using thereof;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=53&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2010;;
7,753,285;495;Echoing ultrasound atomization and/or mixing system;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=51&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2010;;
7,780,095;496;Ultrasound pumping apparatus;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=50&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2010;;
7,896,539;497;Ultrasound apparatus and methods for mixing liquids and coating stents;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=49&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2011;;
7,919,116;498;Controlled release metformin formulations;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=48&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2011;;
8,039,462;499;"Methods and compositons for stimulating neurogenesis and inhibiting
     neuronal degeneration";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=47&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2011;;
8,088,382;500;"Methods of inhibiting transendothelial migration of neutrophils and
     monocytes with anti-CD99L2 antibodies";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=46&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2012;;
8,088,726;501;Process for producing sustained-release composition;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=45&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2012;;
8,110,179;502;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=44&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2012;;
8,153,591;503;"Protein biomaterials and biocoacervates and methods of making and using
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=43&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2012;;
8,252,276;504;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=42&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2012;;
8,263,108;505;Zero-order prolonged release coaxial implants;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=41&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2012;;
8,314,230;506;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=40&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2012;;
8,329,856;507;Biodegradable polymer microparticles and preparation method thereof;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=39&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2012;;
8,367,620;508;"Peptidic growth hormone secretagogues analog compounds and preparations
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=38&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,389,499;509;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=37&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,399,431;510;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=36&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,404,662;511;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=35&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,465,537;512;Encapsulated or coated stent systems;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=34&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,475,781;513;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=33&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,475,841;514;Controlled release metformin formulations;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=32&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,497,365;515;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=31&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,518,388;516;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=30&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,529,939;517;Mucoadhesive drug delivery devices and methods of making and using thereof;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=29&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,580,242;518;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=28&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,580,243;519;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=27&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,580,244;520;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=26&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,603,454;521;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=25&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,609,081;522;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=24&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,609,840;523;"Methods and compositions for stimulating neurogenesis and inhibiting
     neuronal degeneration using isothiazolopyrimidinones";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=23&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2013;;
8,623,393;524;"Biomatrix structural containment and fixation systems and methods of use
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=22&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2014;;
8,642,666;525;Biodegradable block copolymeric compositions for drug delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=21&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2014;;
8,679,535;526;Sustained release matrix systems for highly soluble drugs;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=20&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2014;;
8,680,202;527;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=19&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2014;;
8,741,848;528;"Pharmaceutical composition of microspheres for preventing  diabetic foot
     amputation";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=18&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2014;;
8,871,267;529;Protein matrix materials, devices and methods of making and using thereof;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=17&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2014;;
8,889,174;530;Zero-order prolonged release coaxial implants;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=16&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2014;;
8,906,431;531;"Water dispersible compositions and methods of using the water dispersible
     compositions";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=15&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2014;;
8,911,781;532;"Process of manufacture of novel drug delivery system: multilayer tablet
     composition of thiazolidinedione and biguanides";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=14&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2014;;
8,999,972;533;"Methods and compositions for stimulating neurogenesis and inhibiting
     neuronal degeneration";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=13&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2015;;
9,096,613;534;"Methods and compositions for stimulating neurogenesis and inhibiting
     neuronal degeneration using isothiazolopyrimidinones";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=12&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2015;;
9,101,949;535;Ultrasonic atomization and/or seperation system;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=11&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2015;;
9,107,937;536;Wound treatments with crosslinked protein amorphous biomaterials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=10&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2015;;
9,265,836;537;Biodegradable block copolymeric compositions for drug delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=9&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2016;;
9,289,196;538;Hemostatic substance with a coating;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=8&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2016;;
9,539,261;539;"Methods and compositions for stimulating neurogenesis and inhibiting
     neuronal degeneration";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=7&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2017;;
9,550,860;540;Cyclodextrin-based polymers for therapeutics delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=6&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2017;;
9,592,234;541;"Methods and compositions for stimulating neurogenesis and inhibiting
     neuronal degeneration using isothiazolopyrimidinones";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=5&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2017;;
9,610,360;542;Polymer drug conjugates with tether groups for controlled drug delivery;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=4&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2017;;
9,782,476;543;Human iNKT cell activation using glycolipids with altered glycosyl groups;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=3&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2017;;
9,850,341;544;Method for preparing polymer microparticles by spray process;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=2&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2017;;
9,879,042;545;Human iNKT cell activation using glycolipids;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=1&f=G&l=50&d=PALL&S1=5100669.UREF.&OS=ref/5100669&RS=REF/5100669;2018;;
5,128,144;546;Pressing having sustained release of active compound;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=610&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22;1992;PCD Polymere Gesellschaft m.b.H.;"Pressing having sustained release of active compound for the oral or
     parenteral administration of medicaments, which contains at least one
     solid pharmaceutical active compound, polylactic acid and a homo- or
     copolymer of D(-)-3-hydroxybutyric acid and processes for its production."
5,773,019;547;"Implantable controlled release device to deliver drugs directly to an
     internal portion of the body";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=15&f=G&l=50&d=PALL&S1=5128144.UREF.&OS=ref/5128144&RS=REF/5128144;1998;;
RE37,410;548;"Controlled local delivery of chemotherapeutic agents for treating solid
     tumors";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=14&f=G&l=50&d=PALL&S1=5128144.UREF.&OS=ref/5128144&RS=REF/5128144;2001;;
6,608,170;549;Syndiotactic poly(lactic acid);http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=13&f=G&l=50&d=PALL&S1=5128144.UREF.&OS=ref/5128144&RS=REF/5128144;2003;;
6,761,904;550;Pharmaceutical kit comprising midodrine as active drug substance;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=12&f=G&l=50&d=PALL&S1=5128144.UREF.&OS=ref/5128144&RS=REF/5128144;2004;;
7,070,803;551;"Controlled release pharmaceutical composition for oral use containing
     midodrine and/or active metabolite, desglymidodrine";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=11&f=G&l=50&d=PALL&S1=5128144.UREF.&OS=ref/5128144&RS=REF/5128144;2006;;
